,k,max_lr_iterations,C,scale_factor,nfeatures,nlevels,edgeThreshold,firstLevel,WTA_K,patchSize,fastThreshold,precision_score,recall_score,f1_score,accuracy_score
990,50,3,0.01,1.2,30,4,30,2,2,20,10,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
991,50,3,0.01,1.2,30,4,30,2,2,20,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
992,50,3,0.01,1.2,30,4,30,2,2,20,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
993,50,3,0.01,1.2,30,4,30,2,2,20,25,0.09143268538516919,1.0,0.16754617414248021,0.09143268538516919
994,50,3,0.01,1.2,30,4,30,2,2,20,30,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
995,50,3,0.01,1.2,30,4,30,2,2,25,10,0.0,0.0,0.0,0.896328293736501
996,50,3,0.01,1.2,30,4,30,2,2,25,15,0.12095032397408208,1.0,0.21579961464354527,0.12095032397408208
997,50,3,0.01,1.2,30,4,30,2,2,25,20,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
998,50,3,0.01,1.2,30,4,30,2,2,25,25,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
999,50,3,0.01,1.2,30,4,30,2,2,25,30,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1000,50,3,0.01,1.2,30,4,30,2,2,30,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1001,50,3,0.01,1.2,30,4,30,2,2,30,15,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1002,50,3,0.01,1.2,30,4,30,2,2,30,20,0.0,0.0,0.0,0.8992080633549316
1003,50,3,0.01,1.2,30,4,30,2,2,30,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1004,50,3,0.01,1.2,30,4,30,2,2,30,30,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1005,50,3,0.01,1.2,30,4,30,2,2,35,10,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
1006,50,3,0.01,1.2,30,4,30,2,2,35,15,0.0,0.0,0.0,0.8884089272858171
1007,50,3,0.01,1.2,30,4,30,2,2,35,20,0.0,0.0,0.0,0.8992080633549316
1008,50,3,0.01,1.2,30,4,30,2,2,35,25,0.0,0.0,0.0,0.906407487401008
1009,50,3,0.01,1.2,30,4,30,2,2,35,30,0.0,0.0,0.0,0.9013678905687545
1010,50,3,0.01,1.2,30,4,30,2,2,40,10,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1011,50,3,0.01,1.2,30,4,30,2,2,40,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1012,50,3,0.01,1.2,30,4,30,2,2,40,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1013,50,3,0.01,1.2,30,4,30,2,2,40,25,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1014,50,3,0.01,1.2,30,4,30,2,2,40,30,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
1015,50,3,0.01,1.2,30,4,30,2,3,10,10,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1016,50,3,0.01,1.2,30,4,30,2,3,10,15,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
1017,50,3,0.01,1.2,30,4,30,2,3,10,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1018,50,3,0.01,1.2,30,4,30,2,3,10,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1019,50,3,0.01,1.2,30,4,30,2,3,10,30,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1020,50,3,0.01,1.2,30,4,30,2,3,15,10,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1021,50,3,0.01,1.2,30,4,30,2,3,15,15,0.09215262778977681,1.0,0.16875411997363216,0.09215262778977681
1022,50,3,0.01,1.2,30,4,30,2,3,15,20,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
1023,50,3,0.01,1.2,30,4,30,2,3,15,25,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1024,50,3,0.01,1.2,30,4,30,2,3,15,30,0.09503239740820735,1.0,0.17357001972386588,0.09503239740820735
1025,50,3,0.01,1.2,30,4,30,2,3,20,10,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1026,50,3,0.01,1.2,30,4,30,2,3,20,15,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
1027,50,3,0.01,1.2,30,4,30,2,3,20,20,0.08639308855291576,1.0,0.15904572564612324,0.08639308855291576
1028,50,3,0.01,1.2,30,4,30,2,3,20,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1029,50,3,0.01,1.2,30,4,30,2,3,20,30,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1030,50,3,0.01,1.2,30,4,30,2,3,25,10,0.08999280057595392,1.0,0.16512549537648613,0.08999280057595392
1031,50,3,0.01,1.2,30,4,30,2,3,25,15,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1032,50,3,0.01,1.2,30,4,30,2,3,25,20,0.0,0.0,0.0,0.8934485241180705
1033,50,3,0.01,1.2,30,4,30,2,3,25,25,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
1034,50,3,0.01,1.2,30,4,30,2,3,25,30,0.0,0.0,0.0,0.896328293736501
1035,50,3,0.01,1.2,30,4,30,2,3,30,10,0.0,0.0,0.0,0.9006479481641468
1036,50,3,0.01,1.2,30,4,30,2,3,30,15,0.0,0.0,0.0,0.9100071994240461
1037,50,3,0.01,1.2,30,4,30,2,3,30,20,0.0,0.0,0.0,0.8992080633549316
1038,50,3,0.01,1.2,30,4,30,2,3,30,25,0.0,0.0,0.0,0.8992080633549316
1039,50,3,0.01,1.2,30,4,30,2,3,30,30,0.0,0.0,0.0,0.8927285817134629
1040,50,3,0.01,1.2,30,4,30,2,3,35,10,0.0,0.0,0.0,0.8999280057595392
1041,50,3,0.01,1.2,30,4,30,2,3,35,15,0.0,0.0,0.0,0.8934485241180705
1042,50,3,0.01,1.2,30,4,30,2,3,35,20,0.0,0.0,0.0,0.8920086393088553
1043,50,3,0.01,1.2,30,4,30,2,3,35,25,0.0,0.0,0.0,0.9049676025917927
1044,50,3,0.01,1.2,30,4,30,2,3,35,30,0.0,0.0,0.0,0.9006479481641468
1045,50,3,0.01,1.2,30,4,30,2,3,40,10,0.0,0.0,0.0,0.8876889848812095
1046,50,3,0.01,1.2,30,4,30,2,3,40,15,0.0,0.0,0.0,0.904247660187185
1047,50,3,0.01,1.2,30,4,30,2,3,40,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1048,50,3,0.01,1.2,30,4,30,2,3,40,25,0.09215262778977681,1.0,0.16875411997363216,0.09215262778977681
1049,50,3,0.01,1.2,30,4,30,2,3,40,30,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
1050,50,3,0.01,1.2,30,4,35,0,2,10,10,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
1051,50,3,0.01,1.2,30,4,35,0,2,10,15,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1052,50,3,0.01,1.2,30,4,35,0,2,10,20,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
1053,50,3,0.01,1.2,30,4,35,0,2,10,25,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1054,50,3,0.01,1.2,30,4,35,0,2,10,30,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1055,50,3,0.01,1.2,30,4,35,0,2,15,10,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
1056,50,3,0.01,1.2,30,4,35,0,2,15,15,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1057,50,3,0.01,1.2,30,4,35,0,2,15,20,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1058,50,3,0.01,1.2,30,4,35,0,2,15,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1059,50,3,0.01,1.2,30,4,35,0,2,15,30,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1060,50,3,0.01,1.2,30,4,35,0,2,20,10,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
1061,50,3,0.01,1.2,30,4,35,0,2,20,15,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
1062,50,3,0.01,1.2,30,4,35,0,2,20,20,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1063,50,3,0.01,1.2,30,4,35,0,2,20,25,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
1064,50,3,0.01,1.2,30,4,35,0,2,20,30,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1065,50,3,0.01,1.2,30,4,35,0,2,25,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1066,50,3,0.01,1.2,30,4,35,0,2,25,15,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1067,50,3,0.01,1.2,30,4,35,0,2,25,20,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
1068,50,3,0.01,1.2,30,4,35,0,2,25,25,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1069,50,3,0.01,1.2,30,4,35,0,2,25,30,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1070,50,3,0.01,1.2,30,4,35,0,2,30,10,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1071,50,3,0.01,1.2,30,4,35,0,2,30,15,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1072,50,3,0.01,1.2,30,4,35,0,2,30,20,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1073,50,3,0.01,1.2,30,4,35,0,2,30,25,0.0,0.0,0.0,0.8797696184305256
1074,50,3,0.01,1.2,30,4,35,0,2,30,30,0.11591072714182865,1.0,0.20774193548387096,0.11591072714182865
1075,50,3,0.01,1.2,30,4,35,0,2,35,10,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
1076,50,3,0.01,1.2,30,4,35,0,2,35,15,0.0,0.0,0.0,0.8948884089272858
1077,50,3,0.01,1.2,30,4,35,0,2,35,20,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1078,50,3,0.01,1.2,30,4,35,0,2,35,25,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
1079,50,3,0.01,1.2,30,4,35,0,2,35,30,0.0,0.0,0.0,0.9006479481641468
1080,50,3,0.01,1.2,30,4,35,0,2,40,10,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
1081,50,3,0.01,1.2,30,4,35,0,2,40,15,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1082,50,3,0.01,1.2,30,4,35,0,2,40,20,0.11519078473722102,1.0,0.2065848934796643,0.11519078473722102
1083,50,3,0.01,1.2,30,4,35,0,2,40,25,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1084,50,3,0.01,1.2,30,4,35,0,2,40,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1085,50,3,0.01,1.2,30,4,35,0,3,10,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1086,50,3,0.01,1.2,30,4,35,0,3,10,15,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1087,50,3,0.01,1.2,30,4,35,0,3,10,20,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1088,50,3,0.01,1.2,30,4,35,0,3,10,25,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1089,50,3,0.01,1.2,30,4,35,0,3,10,30,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
1090,50,3,0.01,1.2,30,4,35,0,3,15,10,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1091,50,3,0.01,1.2,30,4,35,0,3,15,15,0.09143268538516919,1.0,0.16754617414248021,0.09143268538516919
1092,50,3,0.01,1.2,30,4,35,0,3,15,20,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1093,50,3,0.01,1.2,30,4,35,0,3,15,25,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1094,50,3,0.01,1.2,30,4,35,0,3,15,30,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1095,50,3,0.01,1.2,30,4,35,0,3,20,10,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1096,50,3,0.01,1.2,30,4,35,0,3,20,15,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1097,50,3,0.01,1.2,30,4,35,0,3,20,20,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1098,50,3,0.01,1.2,30,4,35,0,3,20,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1099,50,3,0.01,1.2,30,4,35,0,3,20,30,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
1100,50,3,0.01,1.2,30,4,35,0,3,25,10,0.11879049676025918,1.0,0.21235521235521237,0.11879049676025918
1101,50,3,0.01,1.2,30,4,35,0,3,25,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1102,50,3,0.01,1.2,30,4,35,0,3,25,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1103,50,3,0.01,1.2,30,4,35,0,3,25,25,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
1104,50,3,0.01,1.2,30,4,35,0,3,25,30,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
1105,50,3,0.01,1.2,30,4,35,0,3,30,10,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1106,50,3,0.01,1.2,30,4,35,0,3,30,15,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1107,50,3,0.01,1.2,30,4,35,0,3,30,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1108,50,3,0.01,1.2,30,4,35,0,3,30,25,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1109,50,3,0.01,1.2,30,4,35,0,3,30,30,0.0,0.0,0.0,0.9035277177825773
1110,50,3,0.01,1.2,30,4,35,0,3,35,10,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1111,50,3,0.01,1.2,30,4,35,0,3,35,15,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1112,50,3,0.01,1.2,30,4,35,0,3,35,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1113,50,3,0.01,1.2,30,4,35,0,3,35,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
1114,50,3,0.01,1.2,30,4,35,0,3,35,30,0.0,0.0,0.0,0.8920086393088553
1115,50,3,0.01,1.2,30,4,35,0,3,40,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1116,50,3,0.01,1.2,30,4,35,0,3,40,15,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1117,50,3,0.01,1.2,30,4,35,0,3,40,20,0.0,0.0,0.0,0.8934485241180705
1118,50,3,0.01,1.2,30,4,35,0,3,40,25,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
1119,50,3,0.01,1.2,30,4,35,0,3,40,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1120,50,3,0.01,1.2,30,4,35,1,2,10,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1121,50,3,0.01,1.2,30,4,35,1,2,10,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1122,50,3,0.01,1.2,30,4,35,1,2,10,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1123,50,3,0.01,1.2,30,4,35,1,2,10,25,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1124,50,3,0.01,1.2,30,4,35,1,2,10,30,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
1125,50,3,0.01,1.2,30,4,35,1,2,15,10,0.09143268538516919,1.0,0.16754617414248021,0.09143268538516919
1126,50,3,0.01,1.2,30,4,35,1,2,15,15,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1127,50,3,0.01,1.2,30,4,35,1,2,15,20,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
1128,50,3,0.01,1.2,30,4,35,1,2,15,25,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1129,50,3,0.01,1.2,30,4,35,1,2,15,30,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1130,50,3,0.01,1.2,30,4,35,1,2,20,10,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1131,50,3,0.01,1.2,30,4,35,1,2,20,15,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1132,50,3,0.01,1.2,30,4,35,1,2,20,20,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
1133,50,3,0.01,1.2,30,4,35,1,2,20,25,0.11951043916486681,1.0,0.21350482315112543,0.11951043916486681
1134,50,3,0.01,1.2,30,4,35,1,2,20,30,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1135,50,3,0.01,1.2,30,4,35,1,2,25,10,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
1136,50,3,0.01,1.2,30,4,35,1,2,25,15,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
1137,50,3,0.01,1.2,30,4,35,1,2,25,20,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1138,50,3,0.01,1.2,30,4,35,1,2,25,25,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1139,50,3,0.01,1.2,30,4,35,1,2,25,30,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
1140,50,3,0.01,1.2,30,4,35,1,2,30,10,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
1141,50,3,0.01,1.2,30,4,35,1,2,30,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
1142,50,3,0.01,1.2,30,4,35,1,2,30,20,0.12526997840172785,1.0,0.2226487523992322,0.12526997840172785
1143,50,3,0.01,1.2,30,4,35,1,2,30,25,0.12311015118790497,1.0,0.21923076923076926,0.12311015118790497
1144,50,3,0.01,1.2,30,4,35,1,2,30,30,0.11375089992800576,1.0,0.20426632191338076,0.11375089992800576
1145,50,3,0.01,1.2,30,4,35,1,2,35,10,0.11807055435565154,1.0,0.2112041210560206,0.11807055435565154
1146,50,3,0.01,1.2,30,4,35,1,2,35,15,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
1147,50,3,0.01,1.2,30,4,35,1,2,35,20,0.09071274298056156,1.0,0.16633663366336635,0.09071274298056156
1148,50,3,0.01,1.2,30,4,35,1,2,35,25,0.0,0.0,0.0,0.9006479481641468
1149,50,3,0.01,1.2,30,4,35,1,2,35,30,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
1150,50,3,0.01,1.2,30,4,35,1,2,40,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1151,50,3,0.01,1.2,30,4,35,1,2,40,15,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1152,50,3,0.01,1.2,30,4,35,1,2,40,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1153,50,3,0.01,1.2,30,4,35,1,2,40,25,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1154,50,3,0.01,1.2,30,4,35,1,2,40,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1155,50,3,0.01,1.2,30,4,35,1,3,10,10,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1156,50,3,0.01,1.2,30,4,35,1,3,10,15,0.09143268538516919,1.0,0.16754617414248021,0.09143268538516919
1157,50,3,0.01,1.2,30,4,35,1,3,10,20,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1158,50,3,0.01,1.2,30,4,35,1,3,10,25,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
1159,50,3,0.01,1.2,30,4,35,1,3,10,30,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
1160,50,3,0.01,1.2,30,4,35,1,3,15,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1161,50,3,0.01,1.2,30,4,35,1,3,15,15,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
1162,50,3,0.01,1.2,30,4,35,1,3,15,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1163,50,3,0.01,1.2,30,4,35,1,3,15,25,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
1164,50,3,0.01,1.2,30,4,35,1,3,15,30,0.0,0.0,0.0,0.8999280057595392
1165,50,3,0.01,1.2,30,4,35,1,3,20,10,0.09287257019438445,1.0,0.1699604743083004,0.09287257019438445
1166,50,3,0.01,1.2,30,4,35,1,3,20,15,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1167,50,3,0.01,1.2,30,4,35,1,3,20,20,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1168,50,3,0.01,1.2,30,4,35,1,3,20,25,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1169,50,3,0.01,1.2,30,4,35,1,3,20,30,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
1170,50,3,0.01,1.2,30,4,35,1,3,25,10,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1171,50,3,0.01,1.2,30,4,35,1,3,25,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1172,50,3,0.01,1.2,30,4,35,1,3,25,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1173,50,3,0.01,1.2,30,4,35,1,3,25,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1174,50,3,0.01,1.2,30,4,35,1,3,25,30,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
1175,50,3,0.01,1.2,30,4,35,1,3,30,10,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1176,50,3,0.01,1.2,30,4,35,1,3,30,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
1177,50,3,0.01,1.2,30,4,35,1,3,30,20,0.0,0.0,0.0,0.9013678905687545
1178,50,3,0.01,1.2,30,4,35,1,3,30,25,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1179,50,3,0.01,1.2,30,4,35,1,3,30,30,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1180,50,3,0.01,1.2,30,4,35,1,3,35,10,0.0,0.0,0.0,0.9114470842332614
1181,50,3,0.01,1.2,30,4,35,1,3,35,15,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1182,50,3,0.01,1.2,30,4,35,1,3,35,20,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1183,50,3,0.01,1.2,30,4,35,1,3,35,25,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
1184,50,3,0.01,1.2,30,4,35,1,3,35,30,0.0,0.0,0.0,0.8984881209503239
1185,50,3,0.01,1.2,30,4,35,1,3,40,10,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
1186,50,3,0.01,1.2,30,4,35,1,3,40,15,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
1187,50,3,0.01,1.2,30,4,35,1,3,40,20,0.0,0.0,0.0,0.8956083513318934
1188,50,3,0.01,1.2,30,4,35,1,3,40,25,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1189,50,3,0.01,1.2,30,4,35,1,3,40,30,0.0,0.0,0.0,0.8984881209503239
1190,50,3,0.01,1.2,30,4,35,2,2,10,10,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
1191,50,3,0.01,1.2,30,4,35,2,2,10,15,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
1192,50,3,0.01,1.2,30,4,35,2,2,10,20,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
1193,50,3,0.01,1.2,30,4,35,2,2,10,25,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
1194,50,3,0.01,1.2,30,4,35,2,2,10,30,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1195,50,3,0.01,1.2,30,4,35,2,2,15,10,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
1196,50,3,0.01,1.2,30,4,35,2,2,15,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1197,50,3,0.01,1.2,30,4,35,2,2,15,20,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
1198,50,3,0.01,1.2,30,4,35,2,2,15,25,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1199,50,3,0.01,1.2,30,4,35,2,2,15,30,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
1200,50,3,0.01,1.2,30,4,35,2,2,20,10,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
1201,50,3,0.01,1.2,30,4,35,2,2,20,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
1202,50,3,0.01,1.2,30,4,35,2,2,20,20,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
1203,50,3,0.01,1.2,30,4,35,2,2,20,25,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
1204,50,3,0.01,1.2,30,4,35,2,2,20,30,0.09215262778977681,1.0,0.16875411997363216,0.09215262778977681
1205,50,3,0.01,1.2,30,4,35,2,2,25,10,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
1206,50,3,0.01,1.2,30,4,35,2,2,25,15,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
1207,50,3,0.01,1.2,30,4,35,2,2,25,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
1208,50,3,0.01,1.2,30,4,35,2,2,25,25,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
1209,50,3,0.01,1.2,30,4,35,2,2,25,30,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
1210,50,3,0.01,1.2,30,4,35,2,2,30,10,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
1211,50,3,0.01,1.2,30,4,35,2,2,30,15,0.09503239740820735,1.0,0.17357001972386588,0.09503239740820735
1212,50,3,0.01,1.2,30,4,35,2,2,30,20,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1213,50,3,0.01,1.2,30,4,35,2,2,30,25,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
1214,50,3,0.01,1.2,30,4,35,2,2,30,30,0.0892728581713463,1.0,0.16391275611368145,0.0892728581713463
1215,50,3,0.01,1.2,30,4,35,2,2,35,10,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
1216,50,3,0.01,1.2,30,4,35,2,2,35,15,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
1217,50,3,0.01,1.2,30,4,35,2,2,35,20,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
1218,50,3,0.01,1.2,30,4,35,2,2,35,25,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
1219,50,3,0.01,1.2,30,4,35,2,2,35,30,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
1220,50,3,0.01,1.2,30,4,35,2,2,40,10,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1221,50,3,0.01,1.2,30,4,35,2,2,40,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
1222,50,3,0.01,1.2,30,4,35,2,2,40,20,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
1223,50,3,0.01,1.2,30,4,35,2,2,40,25,0.11375089992800576,1.0,0.20426632191338076,0.11375089992800576
1224,50,3,0.01,1.2,30,4,35,2,2,40,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
1225,50,3,0.01,1.2,30,4,35,2,3,10,10,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
1226,50,3,0.01,1.2,30,4,35,2,3,10,15,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
